         MJD         m       dm   uJy  duJy F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  __tmp_SN c1_mean c1_mean_err c1_stdev c1_stdev_err c1_X2norm c1_Nvalid c1_Nnan c2_mean c2_mean_err c2_stdev c2_stdev_err c2_X2norm c2_Ngood c2_Nclip c2_Nmask c2_Nnan
58869.448814 20.321591      NaN   -10     9 c    0   0.89 160.25912 -27.08345  9381.21   830.55 2.72 2.29 -58.5 -0.408    19.68 21.88 02a58869o0523c 0x000000 -1.111111   -0.07        3.02     4.23         1.06      0.24         8       0   -0.07        3.02     4.23         1.06      0.24        8        0        0       0
58869.457576 20.137125      NaN     5     9 c    0   1.03 160.25912 -27.08345  9319.54   751.76 2.57 2.29 -58.5 -0.414    19.72 21.90 02a58869o0541c 0x000000  0.555556   -0.26        2.96     4.29         1.07      0.25         8       0   -0.26        2.96     4.29         1.07      0.25        8        0        0       0
58869.460356 20.321591      NaN    -4     9 c    0   0.78 160.25912 -27.08345  9299.28   869.60 2.48 2.22 -56.9 -0.414    19.75 21.91 02a58869o0547c 0x000000 -0.444444   -4.49        2.70     5.61         1.40      0.60         8       0   -4.49        2.70     5.61         1.40      0.60        8        0        0       0
58873.515393 19.674510      NaN    19    10 c    0   1.15 160.25912 -27.08345  1183.13  9749.49 2.44 2.30 -32.7 -0.447    19.75 21.81 02a58873o0662c 0x000000  1.900000    1.35        3.34     6.82         1.71      0.49         8       0    1.35        3.34     6.82         1.71      0.49        8        0        0       0
58873.523276 20.171596      NaN     1    10 c    0   0.99 160.25912 -27.08345  1165.45  9712.40 2.42 2.31 -31.6 -0.443    19.73 21.81 02a58873o0679c 0x000000  0.100000   -1.25        3.14    12.40         3.10      1.68         8       0   -1.25        3.14    12.40         3.10      1.68        8        0        0       0
58873.525818 20.594452      NaN    -7     7 c    0   1.30 160.25912 -27.08345  9326.76   756.34 2.41 2.24 -56.5 -0.410    19.76 21.82 02a58873o0684c 0x000000 -1.000000   -1.87        2.65     3.41         0.85      0.23         8       0   -1.87        2.65     3.41         0.85      0.23        8        0        0       0
58873.540280 19.922338      NaN     9    10 c    0   1.27 160.25912 -27.08345  1247.59  9677.17 2.47 2.36 -37.0 -0.439    19.71 21.81 02a58873o0714c 0x000000  0.900000   -2.00        3.54     7.68         1.92      0.58         8       0   -2.00        3.54     7.68         1.92      0.58        8        0        0       0
58877.492944 20.207197      NaN     0    10 c    0   1.02 160.25912 -27.08345  3934.20  4641.56 2.68 2.51  27.2 -0.390    19.70 21.90 02a58877o0611c 0x000000  0.000000   -1.01        3.10     5.48         1.37      0.40         8       0   -1.01        3.10     5.48         1.37      0.40        8        0        0       0
58877.495808 20.449472      NaN    -5     8 c    0   1.22 160.25912 -27.08345  3953.47  4680.10 2.54 2.40  23.5 -0.393    19.75 21.90 02a58877o0617c 0x000000 -0.625000    0.89        2.85     5.68         1.42      0.48         8       0    0.89        2.85     5.68         1.42      0.48        8        0        0       0
58877.513549 20.207197      NaN    -2    10 c    0   0.67 160.25912 -27.08345  6666.54  5946.75 2.68 2.54  43.0 -0.400    19.73 21.90 02a58877o0655c 0x400110 -0.200000   -3.69        2.95    13.52         3.38      2.80         8       0   -3.69        2.95    13.52         3.38      2.80        8        0        0       0
58877.518804 20.449472      NaN    -5     8 c    0   1.14 160.25912 -27.08345  3871.50  4721.53 2.78 2.35  30.4 -0.382    19.73 21.90 02a58877o0666c 0x000000 -0.625000    5.42        2.74     5.45         1.36      0.54         8       0    5.42        2.74     5.45         1.36      0.54        8        0        0       0
58929.435187 20.103715      NaN   -11    11 c    0   1.30 160.25912 -27.08345  9435.28  9885.74 2.99 2.72 -58.7 -0.372    19.62 21.53 02a58929o0452c 0x080010 -1.000000   -1.33        3.82    17.95         4.49      2.50         8       0   -5.53        4.02    11.28         3.01      1.12        7        1        0       0
58929.438409 19.894850      NaN     7    11 c    0   0.96 160.25912 -27.08345  9413.48  9840.24 2.98 2.65 -61.7 -0.371    19.66 21.52 02a58929o0459c 0x000000  0.636364   -2.91        3.78    12.42         3.11      1.26         8       0   -2.91        3.78    12.42         3.11      1.26        8        0        0       0
58929.444306 20.009244      NaN    -8    12 c    0   0.81 160.25912 -27.08345  9476.52  9924.66 3.18 2.66 -55.4 -0.373    19.60 21.54 02a58929o0471c 0x000000 -0.666667   -2.30        3.90    11.34         2.83      1.15         8       0   -2.30        3.90    11.34         2.83      1.15        8        0        0       0
58929.454550 20.207197      NaN    -1    10 c    0   1.01 160.25912 -27.08345  9496.73  9808.72 3.03 2.68 -57.7 -0.367    19.66 21.51 02a58929o0492c 0x000000 -0.100000   -3.07        4.18    10.43         2.61      0.74         8       0   -3.07        4.18    10.43         2.61      0.74        8        0        0       0
58937.440583 20.039830      NaN     5    10 c    0   1.17 160.25912 -27.08345   705.67  3528.36 2.60 2.35  46.2 -0.389    19.57 21.54 02a58937o0045c 0x000000  0.500000    1.31        3.39     8.14         2.04      0.74         8       0    1.31        3.39     8.14         2.04      0.74        8        0        0       0
58937.444312 20.009244      NaN     6    10 c    0   1.12 160.25912 -27.08345   685.50  3489.59 2.60 2.45  61.6 -0.389    19.55 21.51 02a58937o0053c 0x000000  0.600000    1.99        3.48    10.35         2.59      1.10         8       0    1.99        3.48    10.35         2.59      1.10        8        0        0       0
58937.450832 20.321591      NaN    -3     9 c    0   1.24 160.25912 -27.08345   745.69  3567.08 2.48 2.36  83.8 -0.400    19.58 21.48 02a58937o0067c 0x000000 -0.333333   -0.92        3.26     7.40         1.85      0.75         8       0   -0.92        3.26     7.40         1.85      0.75        8        0        0       0
58957.304278 19.419021      NaN    20    14 c    0   0.93 160.25912 -27.08345  1680.33  4278.87 2.53 2.46  15.7 -0.395    19.24 20.97 02a58957o0147c 0x000000  1.428571   -5.96        4.68     8.99         2.25      0.46         8       0   -5.96        4.68     8.99         2.25      0.46        8        0        0       0
58957.308367 19.922338      NaN   -21    13 c    0   0.83 160.25912 -27.08345  1701.05  4317.96 2.49 2.39  18.3 -0.399    19.35 21.04 02a58957o0155c 0x000000 -1.615385    1.88        4.19    14.42         3.60      1.50         8       0    1.88        4.19    14.42         3.60      1.50        8        0        0       0
58957.314344 19.384550      NaN    22    14 c    0   0.94 160.25912 -27.08345  8905.84  6309.26 2.93 2.62  42.1 -0.374    19.23 21.02 02a58957o0167c 0x000000  1.571429    3.46        5.21    11.48         2.87      0.62         8       0    3.46        5.21    11.48         2.87      0.62        8        0        0       0
58957.328289 19.569016      NaN   -17    18 c    0   0.98 160.25912 -27.08345  8924.57  6193.04 3.06 2.53  39.1 -0.365    18.97 20.74 02a58957o0194c 0x000000 -0.944444    3.18        6.43    17.98         4.50      0.95         8       0    3.18        6.43    17.98         4.50      0.95        8        0        0       0
58961.354909 20.103715      NaN   -11    11 c    0   1.08 160.25912 -27.08345  8863.03  6280.88 2.88 2.51  49.7 -0.375    19.56 21.39 02a58961o0280c 0x000000 -1.000000   -1.74        3.86     7.99         2.00      0.54         8       0   -1.74        3.86     7.99         2.00      0.54        8        0        0       0
58961.358114 20.207197      NaN   -17    10 c    0   1.01 160.25912 -27.08345  8843.01  6247.67 2.86 2.50  47.8 -0.373    19.57 21.39 02a58961o0287c 0x000000 -1.700000    5.47        3.79     6.91         1.73      0.41         8       0    5.47        3.79     6.91         1.73      0.41        8        0        0       0
58961.363726 20.103715      NaN    -4    11 c    0   1.22 160.25912 -27.08345  8901.62  6322.59 3.15 2.53  41.3 -0.354    19.50 21.38 02a58961o0299c 0x000000 -0.363636   -7.30        3.78    11.86         2.96      1.13         8       0   -7.30        3.78    11.86         2.96      1.13        8        0        0       0
58961.374301 20.103715      NaN   -12    11 c    0   0.99 160.25912 -27.08345  8923.35  6204.97 2.79 2.54  50.5 -0.376    19.55 21.32 02a58961o0322c 0x000000 -1.090909    0.88        3.80    11.05         2.76      1.20         8       0    0.88        3.80    11.05         2.76      1.20        8        0        0       0
58965.329887 20.009244      NaN    -7    12 c    0   0.87 160.25912 -27.08345  8543.31  1721.01 2.53 2.34 -70.0 -0.393    19.52 21.26 02a58965o0222c 0x000000 -0.583333   -5.81        3.63    12.76         3.19      1.55         8       0   -5.81        3.63    12.76         3.19      1.55        8        0        0       0
58965.334502 20.103715      NaN    -7    11 c    0   1.02 160.25912 -27.08345  8524.90  1682.38 2.68 2.37 -61.8 -0.401    19.49 21.25 02a58965o0232c 0x000000 -0.636364    1.82        4.12    16.55         4.14      1.83         8       0    1.82        4.12    16.55         4.14      1.83        8        0        0       0
58965.340056 20.321591      NaN   -13     9 c    0   1.11 160.25912 -27.08345  8582.75  1763.64 2.63 2.33 -61.3 -0.397    19.54 21.24 02a58965o0244c 0x400110 -1.444444   -2.99        3.62    19.81         4.95      3.26         8       0   -2.99        3.62    19.81         4.95      3.26        8        0        0       0
58965.351272 20.103715      NaN   -12    11 c    0   1.06 160.25912 -27.08345  8603.85  1644.95 2.77 2.41 -61.0 -0.399    19.49 21.25 02a58965o0268c 0x000000 -1.090909    3.19        3.83    11.62         2.90      0.99         8       0    3.19        3.83    11.62         2.90      0.99        8        0        0       0
58981.321584 20.449472      NaN   -16     8 c    0   1.39 160.25912 -27.08345  2490.87  1519.88 2.67 2.34 -62.4 -0.417    19.62 21.50 02a58981o0196c 0x000000 -2.000000    1.81        3.49     7.95         1.99      0.75         8       0    1.81        3.49     7.95         1.99      0.75        8        0        0       0
58981.325752 20.207197      NaN    -9    10 c    0   1.18 160.25912 -27.08345  2471.03  1481.91 2.52 2.34 -77.3 -0.418    19.62 21.51 02a58981o0205c 0x000000 -0.900000    3.02        3.23    13.00         3.25      1.90         8       0    3.02        3.23    13.00         3.25      1.90        8        0        0       0
58981.332231 20.321591      NaN    -4     9 c    0   1.47 160.25912 -27.08345  2530.44  1557.75 2.58 2.39 -76.8 -0.413    19.57 21.49 02a58981o0219c 0x000000 -0.444444    3.22        3.45     6.74         1.68      0.45         8       0    3.22        3.45     6.74         1.68      0.45        8        0        0       0
58981.348417 20.207197      NaN    -5    10 c    0   1.04 160.25912 -27.08345  2550.85  1441.29 2.78 2.50 -63.7 -0.411    19.51 21.43 02a58981o0254c 0x000000 -0.500000    3.04        3.94     7.73         1.93      0.53         8       0    3.04        3.94     7.73         1.93      0.53        8        0        0       0
58985.262985 20.321591      NaN    -2     9 c    0   1.05 160.25912 -27.08345  2495.37  1519.86 2.57 2.38  59.6 -0.410    19.53 21.37 02a58985o0067c 0x000000 -0.222222    0.29        3.10    12.81         3.20      2.26         8       0    0.29        3.10    12.81         3.20      2.26        8        0        0       0
58985.270340 20.321591      NaN   -14     9 c    0   1.02 160.25912 -27.08345  2475.25  1478.87 2.56 2.33  56.2 -0.412    19.54 21.34 02a58985o0083c 0x000000 -1.555556    3.69        3.19    12.44         3.11      1.75         8       0    3.69        3.19    12.44         3.11      1.75        8        0        0       0
58985.274937 20.321591      NaN   -12     9 c    0   1.27 160.25912 -27.08345  2533.89  1559.94 2.49 2.34  68.0 -0.416    19.59 21.33 02a58985o0093c 0x000000 -1.333333   -0.17        3.57     6.07         1.52      0.36         8       0   -0.17        3.57     6.07         1.52      0.36        8        0        0       0
58985.285505 20.449472      NaN   -14     8 c    0   1.51 160.25912 -27.08345  2557.57  1443.84 2.49 2.35  76.2 -0.418    19.58 21.34 02a58985o0116c 0x000000 -1.750000    2.44        3.26    11.12         2.78      1.25         8       0    2.44        3.26    11.12         2.78      1.25        8        0        0       0
58989.272977 20.103715      NaN    -5    11 c    0   0.94 160.25912 -27.08345   898.84  8085.25 2.77 2.71  77.6 -0.393    19.49 21.36 02a58989o0085c 0x000000 -0.454545    0.11        4.07    13.17         3.29      1.28         8       0    0.11        4.07    13.17         3.29      1.28        8        0        0       0
58989.275766 20.039830      NaN     5    10 c    0   0.99 160.25912 -27.08345   879.72  8045.02 2.67 2.57 -82.9 -0.409    19.51 21.37 02a58989o0091c 0x000000  0.500000   -5.99        3.75    10.16         2.54      0.89         8       0   -5.99        3.75    10.16         2.54      0.89        8        0        0       0
58989.282245 20.103715      NaN    -3    11 c    0   1.08 160.25912 -27.08345   937.94  8126.80 2.54 2.49  85.9 -0.412    19.59 21.38 02a58989o0105c 0x000000 -0.272727    1.26        3.89    12.55         3.14      1.29         8       0    1.26        3.89    12.55         3.14      1.29        8        0        0       0
58989.292422 20.321591      NaN   -29     9 c    0   1.50 160.25912 -27.08345   960.05  8012.04 2.64 2.56  62.4 -0.397    19.52 21.39 02a58989o0127c 0x000000 -3.222222   -3.96        3.58    13.27         3.32      1.45         8       0   -3.96        3.58    13.27         3.32      1.45        8        0        0       0
59016.251021 14.751398 0.035914  4565   151 c    0   0.92 160.25912 -27.08345 10499.61  1585.76 2.97 2.19 -55.6 -0.424    17.83 18.59 02a59016o0020c 0x900002 30.231788  -19.99       43.12   135.94        33.99      1.01         8       0     NaN         NaN      NaN          NaN       NaN        0        0        8       0
59016.254249 14.747125 0.010898  4583    46 c    0   5.72 160.25912 -27.08345 10481.40  1546.07 2.68 2.18 -53.8 -0.417    18.45 19.41 02a59016o0027c 0xd00832 99.630435  -51.16       13.62    85.90        21.48      5.73         8       0     NaN         NaN      NaN          NaN       NaN        0        0        8       0
59169.623961 19.155932 0.164922    79    12 c    0   0.93 160.25912 -27.08345  1995.72  8836.98 2.57 2.45  20.6 -0.390    19.37 21.02 02a59169o0963c 0x002000  6.583333   -5.05        4.32    13.26         3.32      1.07         8       0   -5.05        4.32    13.26         3.32      1.07        8        0        0       0
59169.634154 19.472870 0.239230    59    13 c    0   1.82 160.25912 -27.08345  2015.46  8874.70 2.53 2.45 -48.7 -0.403    19.36 20.94 02a59169o0985c 0x002000  4.538462   -2.85        4.63    13.11         3.28      1.05         8       0   -2.85        4.63    13.11         3.28      1.05        8        0        0       0
59169.644784 15.669914      NaN   -17   653 c    0   0.85 160.25912 -27.08345  1960.03  8798.50 2.48 2.39 -46.2 -0.378    15.93 17.54 02a59169o1008c 0x100002 -0.026034 -167.98      213.98   560.29       140.07      0.82         8       0     NaN         NaN      NaN          NaN       NaN        0        0        8       0
59169.653030       NaN      NaN     0     0 c    0  -2.00 160.25912 -27.08345  1898.08  8871.45 3.06 2.84 -52.0 -0.333    15.20 16.64 02a59169o1026c 0x100002       NaN    0.00        0.00     0.00         0.00      0.00         8       0     NaN         NaN      NaN          NaN       NaN        0        0        8       0
59195.600290 19.791368 0.246758    44    10 c    0   1.18 160.25912 -27.08345  4745.55  1952.51 3.75 2.74   2.4 -0.328    19.42 21.77 01a59195o0901c 0x000000  4.400000    0.66        3.44    11.12         2.78      1.20         8       0    0.66        3.44    11.12         2.78      1.20        8        0        0       0
59195.603056 19.589310 0.184370    53     9 c    0   1.23 160.25912 -27.08345  4726.67  1913.48 3.24 2.65 -13.7 -0.361    19.54 21.76 01a59195o0907c 0x000000  5.888889   -5.01        3.42     8.52         2.13      0.82         8       0   -5.01        3.42     8.52         2.13      0.82        8        0        0       0
59195.609505 19.950541 0.314292    38    11 c    0   0.75 160.25912 -27.08345  4784.84  1992.30 3.15 2.76  -0.9 -0.330    19.57 21.80 01a59195o0921c 0x000000  3.454545   -1.83        3.32     9.70         2.42      1.06         8       0   -1.83        3.32     9.70         2.42      1.06        8        0        0       0
59195.619987 19.674510 0.243737    49    11 c    0   1.05 160.25912 -27.08345  4806.08  1875.44 3.44 2.89   9.1 -0.333    19.44 21.72 01a59195o0943c 0x000000  4.454545   -5.60        3.72     5.83         1.46      0.31         8       0   -5.60        3.72     5.83         1.46      0.31        8        0        0       0
59197.601746 19.652575      NaN    23     9 c    0   1.20 160.25912 -27.08345  3816.21  6769.12 2.55 2.35  33.9 -0.386    19.71 21.72 02a59197o0882c 0x000000  2.555556   -3.55        3.05     9.91         2.48      1.09         8       0   -3.55        3.05     9.91         2.48      1.09        8        0        0       0
59197.604490 19.652575 0.195433    50     9 c    0   1.14 160.25912 -27.08345  3835.82  6807.56 2.42 2.35  25.3 -0.396    19.75 21.71 02a59197o0888c 0x000000  5.555556   -0.76        3.13     8.55         2.14      1.24         8       0   -0.76        3.13     8.55         2.14      1.24        8        0        0       0
59197.607235 19.791368 0.222082    44     9 c    0   1.26 160.25912 -27.08345  3777.26  6730.42 2.54 2.33  32.2 -0.388    19.73 21.72 02a59197o0894c 0x000000  4.888889   -1.02        3.39    15.95         3.99      2.42         8       0   -1.02        3.39    15.95         3.99      2.42        8        0        0       0
59197.613181 20.103715 0.296110    33     9 c    0   1.44 160.25912 -27.08345  3758.48  6847.38 2.49 2.37  36.6 -0.392    19.71 21.70 02a59197o0907c 0x000000  3.666667   -2.72        3.07    10.11         2.53      1.33         8       0   -2.72        3.07    10.11         2.53      1.33        8        0        0       0
59205.597139 19.419021      NaN    29    11 c    0   1.11 160.25912 -27.08345  1893.34  6887.27 2.48 2.35 -54.2 -0.404    19.65 21.52 02a59205o0871c 0x000000  2.636364   -0.14        3.44     8.70         2.17      0.91         8       0   -0.14        3.44     8.70         2.17      0.91        8        0        0       0
59205.598969 19.589310      NaN    26     9 c    0   1.41 160.25912 -27.08345  1911.44  6925.43 2.52 2.39 -57.5 -0.405    19.67 21.52 02a59205o0875c 0x000000  2.888889    5.66        3.48    11.34         2.83      1.41         8       0    5.66        3.48    11.34         2.83      1.41        8        0        0       0
59205.602629 19.894850 0.271434    40    10 c    0   1.44 160.25912 -27.08345  1855.50  6849.72 2.58 2.38 -57.7 -0.411    19.62 21.55 02a59205o0883c 0x000000  4.000000    0.67        3.29    10.93         2.73      1.16         8       0    0.67        3.29    10.93         2.73      1.16        8        0        0       0
59205.610055 19.816329 0.227247    43     9 c    0   1.23 160.25912 -27.08345  1832.77  6964.12 2.47 2.42 -42.2 -0.400    19.67 21.58 02a59205o0899c 0x000000  4.777778   -4.18        3.23    11.76         2.94      1.59         8       0   -4.18        3.23    11.76         2.94      1.59        8        0        0       0
59207.583494 19.816329 0.227247    43     9 c    0   1.04 160.25912 -27.08345  9012.76  8212.91 2.90 2.67   8.9 -0.327    19.62 21.69 01a59207o0830c 0x000000  4.777778   -0.42        3.33    14.67         3.67      2.26         8       0   -0.42        3.33    14.67         3.67      2.26        8        0        0       0
59207.585795 19.743105      NaN    22     8 c    0   1.68 160.25912 -27.08345  8993.56  8175.15 2.75 2.70 -38.9 -0.334    19.64 21.70 01a59207o0835c 0x000000  2.750000   -2.19        3.20     7.85         1.96      0.75         8       0   -2.19        3.20     7.85         1.96      0.75        8        0        0       0
59207.588562 19.841877 0.258509    42    10 c    0   0.94 160.25912 -27.08345  9054.26  8251.74 2.84 2.83 -10.9 -0.329    19.63 21.70 01a59207o0841c 0x000000  4.200000   -3.38        3.39     5.95         1.49      0.36         8       0   -3.38        3.39     5.95         1.49      0.36        8        0        0       0
59207.600082 19.631075      NaN    24     9 c    0   1.08 160.25912 -27.08345  9076.43  8134.82 3.05 2.55  -5.0 -0.327    19.64 21.76 01a59207o0866c 0x000000  2.666667   -1.63        3.15    10.00         2.50      1.29         8       0   -1.63        3.15    10.00         2.50      1.29        8        0        0       0
59223.537934 19.401649      NaN   -21    21 c    0   0.90 160.25912 -27.08345  9478.74  9864.45 2.74 2.67  63.5 -0.349    18.85 20.97 01a59223o0742c 0x002000 -1.000000  -10.02        6.73    28.24         7.06      2.20         8       0  -10.02        6.73    28.24         7.06      2.20        8        0        0       0
59223.541159 19.002397      NaN    40    17 c    0   0.92 160.25912 -27.08345  9457.37  9824.25 2.84 2.70  55.1 -0.328    18.87 20.96 01a59223o0749c 0x002000  2.352941   -3.62        5.33    17.25         4.31      1.31         8       0   -3.62        5.33    17.25         4.31      1.31        8        0        0       0
59223.552139 18.944322      NaN    39    19 c    0   1.40 160.25912 -27.08345  9522.25  9901.80 2.93 2.79  65.4 -0.344    18.70 20.89 01a59223o0772c 0x400220  2.052632  -23.39        7.73    13.37         3.34      0.36         8       0  -23.39        7.73    13.37         3.34      0.36        8        0        0       0
59223.561753 16.324513      NaN   364   236 c    0   1.64 160.25912 -27.08345  9541.46  9782.89 2.79 2.64  55.9 -0.431    15.53 17.70 01a59223o0792c 0x500812  1.542373   94.60       87.28   411.60       102.90      2.64         8       0     NaN         NaN      NaN          NaN       NaN        0        0        8       0
59227.514706 20.137125 0.237505    32     7 c    0   1.44 160.25912 -27.08345   739.65  3543.93 2.39 2.28  61.4 -0.371    19.85 22.14 01a59227o0636c 0x000000  4.571429    2.83        2.66     5.22         1.31      0.52         8       0    2.83        2.66     5.22         1.31      0.52        8        0        0       0
59227.523867 20.071303 0.287401    34     9 c    0   0.91 160.25912 -27.08345   723.88  3505.77 2.78 2.30  21.1 -0.349    19.77 22.15 01a59227o0655c 0x000000  3.777778   -5.12        2.76     6.70         1.67      0.70         8       0   -5.12        2.76     6.70         1.67      0.70        8        0        0       0
59227.525712 19.894850      NaN    19     7 c    0   1.13 160.25912 -27.08345   781.94  3584.98 2.33 2.16  69.6 -0.380    19.88 22.15 01a59227o0659c 0x000000  2.714286   -1.44        2.90     7.44         1.86      0.87         8       0   -1.44        2.90     7.44         1.86      0.87        8        0        0       0
59227.530783 19.816329 0.201997    43     8 c    0   1.60 160.25912 -27.08345   801.58  3470.55 2.67 2.36  43.4 -0.362    19.77 22.15 01a59227o0670c 0x000000  5.375000   -3.70        2.68     6.45         1.61      0.72         8       0   -3.70        2.68     6.45         1.61      0.72        8        0        0       0
59229.529061 20.009244 0.180956    36     6 c    0   1.88 160.25912 -27.08345  3116.46   566.64 2.38 2.24  64.8 -0.404    19.73 21.74 02a59229o0722c 0x000000  6.000000    4.38        2.72     5.99         1.50      0.48         8       0    4.38        2.72     5.99         1.50      0.48        8        0        0       0
59229.530892 19.743105      NaN    22     8 c    0   0.94 160.25912 -27.08345  3137.46   607.60 2.41 2.28 -74.7 -0.409    19.77 21.76 02a59229o0726c 0x000000  2.750000    2.16        2.86     5.45         1.36      0.50         8       0    2.16        2.86     5.45         1.36      0.50        8        0        0       0
59229.534553 20.321591 0.321700    27     8 c    0   1.54 160.25912 -27.08345  3077.52   528.88 2.44 2.24 -69.8 -0.409    19.76 21.77 02a59229o0734c 0x000000  3.375000   -1.90        2.93     9.26         2.32      1.32         8       0   -1.90        2.93     9.26         2.32      1.32        8        0        0       0
59229.540443 19.549093      NaN    22    11 c    0   0.51 160.25912 -27.08345  3056.64   646.97 2.40 2.21 -69.5 -0.415    19.74 21.78 02a59229o0746c 0x000000  2.000000   -4.34        3.14     9.48         2.37      1.01         8       0   -4.34        3.14     9.48         2.37      1.01        8        0        0       0
59231.508049 20.071303      NaN     7     9 c    0   1.04 160.25912 -27.08345   742.47  3543.87 3.06 2.56  78.2 -0.372    19.71 22.06 01a59231o0544c 0x000000  0.777778   -1.83        3.12     8.93         2.23      0.97         8       0   -1.83        3.12     8.93         2.23      0.97        8        0        0       0
59231.509893 20.244005 0.299513    29     8 c    0   1.24 160.25912 -27.08345   723.71  3505.09 2.81 2.48  69.5 -0.372    19.77 22.07 01a59231o0548c 0x000000  3.625000    3.73        2.67     8.91         2.23      1.27         8       0    3.73        2.67     8.91         2.23      1.27        8        0        0       0
59231.513122 20.071303 0.287401    34     9 c    0   0.99 160.25912 -27.08345   782.16  3584.66 3.11 2.71  75.5 -0.351    19.66 22.07 01a59231o0555c 0x000000  3.777778   -3.93        3.17    10.24         2.56      1.29         8       0   -3.93        3.17    10.24         2.56      1.29        8        0        0       0
59231.518208 19.589310      NaN    26     9 c    0   0.87 160.25912 -27.08345   802.99  3469.80 3.05 2.80  74.8 -0.356    19.64 22.08 01a59231o0566c 0x000000  2.888889   -1.53        3.26     6.35         1.59      0.49         8       0   -1.53        3.26     6.35         1.59      0.49        8        0        0       0
59235.618917 20.282105 0.348987    28     9 c    0   0.97 160.25912 -27.08345  5058.96   463.82 2.45 2.40 -18.2 -0.420    19.63 21.81 01a59235o0085c 0x000000  3.111111   -0.25        3.27    13.03         3.26      1.79         8       0   -0.25        3.27    13.03         3.26      1.79        8        0        0       0
59235.622144 19.631075      NaN    21    10 c    0   1.04 160.25912 -27.08345  5079.69   502.92 2.45 2.41 -30.8 -0.430    19.62 21.76 01a59235o0092c 0x000000  2.100000   -2.22        3.29     9.16         2.29      0.89         8       0   -2.22        3.29     9.16         2.29      0.89        8        0        0       0
59235.627696 19.609992      NaN    19    11 c    0   0.78 160.25912 -27.08345  5017.97   425.56 2.55 2.32   6.1 -0.424    19.58 21.72 01a59235o0104c 0x000000  1.727273   -1.27        3.38     9.57         2.39      0.96         8       0   -1.27        3.38     9.57         2.39      0.96        8        0        0       0
59235.649919 19.609992      NaN    22    10 c    0   1.09 160.25912 -27.08345  4998.66   546.03 2.41 2.37  56.9 -0.443    19.53 21.66 01a59235o0152c 0x000000  2.200000   -0.88        3.71     9.08         2.27      0.53         8       0   -0.88        3.71     9.08         2.27      0.53        8        0        0       0
59253.529405 19.696897      NaN    21     9 c    0   0.90 160.25912 -27.08345  6625.94  1847.36 2.69 2.67 -74.1 -0.371    19.59 21.78 02a59253o0414c 0x000000  2.333333   -2.78        3.19     9.38         2.34      1.01         8       0   -2.78        3.19     9.38         2.34      1.01        8        0        0       0
59253.532617 19.816329      NaN    13    10 c    0   0.66 160.25912 -27.08345  6608.06  1808.82 2.55 2.50  60.9 -0.378    19.65 21.77 02a59253o0421c 0x000000  1.300000   -0.56        3.14    10.19         2.55      1.18         8       0   -0.56        3.14    10.19         2.55      1.18        8        0        0       0
59253.539080 20.244005      NaN     2     9 c    0   1.13 160.25912 -27.08345  6665.63  1886.81 2.85 2.79  11.7 -0.377    19.58 21.77 02a59253o0435c 0x000000  0.222222   -2.12        3.46    13.38         3.34      1.94         8       0   -2.12        3.46    13.38         3.34      1.94        8        0        0       0
59253.549605 20.207197 0.361912    30    10 c    0   1.09 160.25912 -27.08345  6685.82  1771.13 2.86 2.82 -56.8 -0.365    19.54 21.75 02a59253o0458c 0x000000  3.000000   -2.57        3.60     7.20         1.80      0.49         8       0   -2.57        3.60     7.20         1.80      0.49        8        0        0       0
59255.461476 19.868040      NaN     8    11 c    0   0.91 160.25912 -27.08345  8887.03  6268.85 3.12 3.01  70.4 -0.353    19.53 22.07 01a59255o0534c 0x400110  0.727273    4.70        3.52    20.47         5.12      4.58         8       0   10.79        3.83    16.14         4.31      2.58        7        1        0       0
59255.464234 19.589310      NaN    20    11 c    0   1.06 160.25912 -27.08345  8867.96  6231.24 3.03 2.86  77.5 -0.361    19.60 22.07 01a59255o0540c 0x000000  1.818182    4.30        3.59     7.87         1.97      0.63         8       0    4.30        3.59     7.87         1.97      0.63        8        0        0       0
59255.467000 19.743105      NaN    16    10 c    0   1.16 160.25912 -27.08345  8926.67  6306.90 3.04 2.87  74.8 -0.365    19.58 22.04 01a59255o0546c 0x000000  1.600000    5.65        3.51     7.29         1.82      0.53         8       0    5.65        3.51     7.29         1.82      0.53        8        0        0       0
59255.472524 19.922338      NaN     9    10 c    0   1.06 160.25912 -27.08345  8946.48  6189.27 2.95 2.84  69.5 -0.359    19.65 22.05 01a59255o0558c 0x000000  0.900000    1.53        3.30    11.30         2.82      1.50         8       0    1.53        3.30    11.30         2.82      1.50        8        0        0       0
59257.421569 19.652575      NaN    17    11 c    0   0.84 160.25912 -27.08345  3922.84  8713.74 2.48 2.39  29.0 -0.389    19.74 21.75 02a59257o0468c 0x000000  1.545455   -0.17        3.44    10.13         2.53      1.06         8       0   -0.17        3.44    10.13         2.53      1.06        8        0        0       0
59257.447642 19.894850      NaN    13     9 c    0   1.09 160.25912 -27.08345  3948.04  8751.85 2.52 2.49  35.0 -0.388    19.73 21.83 02a59257o0524c 0x000000  1.444444    1.78        3.51    14.33         3.58      2.11         8       0    1.78        3.51    14.33         3.58      2.11        8        0        0       0
